
'OWNER'||','||'TABLE_NAME'||','||'CONSTRAINT_NAME'||','||'COLUMN_NAME'||','||'POSITION'||','||'R_OWN
OWNER,TABLE_NAME,CONSTRAINT_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,DELETE_RULE

CON.OWNER||','||CON.TABLE_NAME||','||CON.CONSTRAINT_NAME||','||COL.COLUMN_NAME||','||COL.POSITION||','||CON.R_OWNER||','||RCON.TABLE_NAME||','||RCOL.COLUMN_NAME||','||NVL(CON.DELETE_RULE,'NOACTION')
APEX_040200,WWV_FLOW_INSTALL_CHECKS,WWV_FLOW_INSTALL_CHECKS_FK3,INSTALL_ID,1,APEX_040200,WWV_FLOW_INSTALL,ID,CASCADE
APEX_040200,WWV_FLOW_INSTALL_SCRIPTS,WWV_FLOW_INSTALL_SCRIPTS_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,NO ACTION
APEX_040200,WWV_FLOW_INSTALL_SCRIPTS,WWV_FLOW_INSTALL_SCRIPTS_FK2,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,NO ACTION
APEX_040200,WWV_FLOW_INSTALL_SCRIPTS,WWV_FLOW_INSTALL_SCRIPTS_FK3,INSTALL_ID,1,APEX_040200,WWV_FLOW_INSTALL,ID,CASCADE
APEX_040200,WWV_FLOW_ITEMS,WWV_FLOW_ITEMS_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LANGUAGE_MAP,WWV_FLOW_LANG_FLOW_ID_FK,PRIMARY_LANGUAGE_FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LINKS,WWV_LINKS_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_LISTS,WWV_FLOW_LISTS_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LISTS_OF_VALUES$,WWV_FLOW_LOV_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LIST_ITEMS,PARENT_LIST_ITEM_FK,PARENT_LIST_ITEM_ID,1,APEX_040200,WWV_FLOW_LIST_ITEMS,ID,CASCADE
APEX_040200,WWV_FLOW_LIST_ITEMS,WWV_FLOW_LIST_ITEMS_FK,LIST_ID,1,APEX_040200,WWV_FLOW_LISTS,ID,CASCADE
APEX_040200,WWV_FLOW_LIST_OF_VALUES_DATA,WWV_FLOW_LOV_DATA_FK,LOV_ID,1,APEX_040200,WWV_FLOW_LISTS_OF_VALUES$,ID,CASCADE
APEX_040200,WWV_FLOW_LIST_TEMPLATES,WWV_FLOW_LIST_TEMPLATE_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LOAD_TABLES,WWV_FLOW_LOAD_TAB_FK1,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LOAD_TABLES,WWV_FLOW_LOAD_TAB_FK2,COLUMN_NAMES_LOV_ID,1,APEX_040200,WWV_FLOW_LISTS_OF_VALUES$,ID,SET NULL
APEX_040200,WWV_FLOW_LOAD_TABLE_LOOKUPS,WWV_FLOW_LOAD_TAB_LK_FK1,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LOAD_TABLE_LOOKUPS,WWV_FLOW_LOAD_TAB_LK_FK2,LOAD_TABLE_ID,1,APEX_040200,WWV_FLOW_LOAD_TABLES,ID,CASCADE
APEX_040200,WWV_FLOW_LOAD_TABLE_RULES,WWV_FLOW_LOAD_TAB_RULE_FK1,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_LOAD_TABLE_RULES,WWV_FLOW_LOAD_TAB_RULE_FK2,LOAD_TABLE_ID,1,APEX_040200,WWV_FLOW_LOAD_TABLES,ID,CASCADE
APEX_040200,WWV_FLOW_LOCK_PAGE,SYS_C00163612,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_MAIL_ATTACHMENTS,WWV_FLOW_MAIL_ATTACHMENTS_FK1,MAIL_ID,1,APEX_040200,WWV_FLOW_MAIL_QUEUE,ID,CASCADE
APEX_040200,WWV_FLOW_MENUS,WWV_FLOW_MENUS_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_MENU_OPTIONS,WWV_FLOW_OPT_MENUS_FK,MENU_ID,1,APEX_040200,WWV_FLOW_MENUS,ID,CASCADE
APEX_040200,WWV_FLOW_MENU_TEMPLATES,WWV_FLOW_MENUS_T_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_MESSAGES$,WWV_FLOW_MESSAGES_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_MODELS,WWV_FLOW_MODELS_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_MODEL_PAGES,WWV_FLOW_MODEL_PAGES_FK,MODEL_ID,1,APEX_040200,WWV_FLOW_MODELS,ID,CASCADE
APEX_040200,WWV_FLOW_MODEL_PAGES,WWV_FLOW_MODEL_PAGES_FK2,PARENT_PAGE_ID,1,APEX_040200,WWV_FLOW_MODEL_PAGES,ID,CASCADE
APEX_040200,WWV_FLOW_MODEL_PAGE_COLS,WWV_FLOW_MODEL_PAGE_COLS_FK,MODEL_REGION_ID,1,APEX_040200,WWV_FLOW_MODEL_PAGE_REGIONS,ID,CASCADE
APEX_040200,WWV_FLOW_MODEL_PAGE_REGIONS,WWV_FLOW_MPR_FK,MODEL_PAGE_ID,1,APEX_040200,WWV_FLOW_MODEL_PAGES,ID,CASCADE
APEX_040200,WWV_FLOW_NEWS,WWV_NEWS_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_PAGES_RESERVED,WWV_FLOW_PAGES_RESERVED_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_CACHE,WWV_FLOW_PAGE_CACHE_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_CODE_CACHE,WWV_FLOW_PAGE_CODE_CACHE_FK,PAGE_CACHE_ID,1,APEX_040200,WWV_FLOW_PAGE_CACHE,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_ACTIONS,WWV_FLOW_PAGE_DA_A_AR_FK,AFFECTED_REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,SET NULL
APEX_040200,WWV_FLOW_PAGE_DA_ACTIONS,WWV_FLOW_PAGE_DA_A_EVNT_FK,EVENT_ID,1,APEX_040200,WWV_FLOW_PAGE_DA_EVENTS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_ACTIONS,WWV_FLOW_PAGE_DA_A_PAGE_FK,FLOW_ID,1,APEX_040200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_ACTIONS,WWV_FLOW_PAGE_DA_A_PAGE_FK,PAGE_ID,2,APEX_040200,WWV_FLOW_STEPS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_EVENTS,WWV_FLOW_PAGE_DA_E_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_EVENTS,WWV_FLOW_PAGE_DA_E_PAGE_FK,FLOW_ID,1,APEX_040200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_EVENTS,WWV_FLOW_PAGE_DA_E_PAGE_FK,PAGE_ID,2,APEX_040200,WWV_FLOW_STEPS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_DA_EVENTS,WWV_FLOW_PAGE_DA_E_TR_FK,TRIGGERING_REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,SET NULL
APEX_040200,WWV_FLOW_PAGE_GENERIC_ATTR,WWV_FLOW_GENATTR_TO_REGION_FK,REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_GROUPS,SYS_C00163788,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUGS,WWV_FLOW_PLUG_PARENT_FK,PARENT_PLUG_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUGS,WWV_FLOW_PLUG_TO_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUGS,WWV_FLOW_PLUG_TO_PAGE_FK,FLOW_ID,1,APEX_040200,WWV_FLOW_STEPS,FLOW_ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUGS,WWV_FLOW_PLUG_TO_PAGE_FK,PAGE_ID,2,APEX_040200,WWV_FLOW_STEPS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUG_TEMPLATES,WWV_FLOW_PLUG_TEMP_BUTTON_FK,DEFAULT_BUTTON_TEMPLATE_ID,1,APEX_040200,WWV_FLOW_BUTTON_TEMPLATES,ID,NO ACTION
APEX_040200,WWV_FLOW_PAGE_PLUG_TEMPLATES,WWV_FLOW_PLUG_TEMP_FIELD_FK,DEFAULT_FIELD_TEMPLATE_ID,1,APEX_040200,WWV_FLOW_FIELD_TEMPLATES,ID,NO ACTION
APEX_040200,WWV_FLOW_PAGE_PLUG_TEMPLATES,WWV_FLOW_PLUG_TEMP_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_PLUG_TEMPLATES,WWV_FLOW_PLUG_TEMP_REQ_FLD_FK,DEFAULT_REQ_FIELD_TEMPLATE_ID,1,APEX_040200,WWV_FLOW_FIELD_TEMPLATES,ID,NO ACTION
APEX_040200,WWV_FLOW_PAGE_SUBMISSIONS,WWV_FLOW_PAGE_SUB_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_SUBMISSIONS,WWV_FLOW_PAGE_SUB_SESS_FK,SESSION_ID,1,APEX_040200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_TMPL_DISP_POINTS,WWV_PAGE_TMPL_DP_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PAGE_TMPL_DISP_POINTS,WWV_PAGE_TMPL_DP_PARENT_FK,PAGE_TEMPLATE_ID,1,APEX_040200,WWV_FLOW_TEMPLATES,ID,CASCADE
APEX_040200,WWV_FLOW_PASSWORD_HISTORY,WWV_FLOW_PWHIST_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_PASSWORD_HISTORY,WWV_FLOW_PWHIST_UID_FK,USER_ID,1,APEX_040200,WWV_FLOW_FND_USER,USER_ID,CASCADE
APEX_040200,WWV_FLOW_PATCHES,WWV_FLOW_PATCHES_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APPLICATIONS,WWV_FLOW_PKG_APP_FK1,APP_CATEGORY_ID_1,1,APEX_040200,WWV_FLOW_PKG_APP_CATEGORIES,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APPLICATIONS,WWV_FLOW_PKG_APP_FK2,APP_CATEGORY_ID_2,1,APEX_040200,WWV_FLOW_PKG_APP_CATEGORIES,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APPLICATIONS,WWV_FLOW_PKG_APP_FK3,APP_CATEGORY_ID_3,1,APEX_040200,WWV_FLOW_PKG_APP_CATEGORIES,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APP_IMAGES,WWV_FLOW_PKG_APP_IMAGES_FK1,APP_ID,1,APEX_040200,WWV_FLOW_PKG_APPLICATIONS,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APP_MAP,WWV_FLOW_PKG_APP_MAP_FK,INSTALLED_APP_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PKG_APP_MAP,WWV_FLOW_PKG_APP_MAP_FK2,INSTALLED_WS_ID,1,APEX_040200,WWV_FLOW_WS_APPLICATIONS,ID,CASCADE
APEX_040200,WWV_FLOW_PLATFORM_PREFS,WWV_FLOW_PLATFORM_PREFS_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_PLUGINS,WWV_FLOW_PLUGIN_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_ATTRIBUTES,WWV_FLOW_PLUGIN_ATTR_DEPEND_FK,DEPENDING_ON_ATTRIBUTE_ID,1,APEX_040200,WWV_FLOW_PLUGIN_ATTRIBUTES,ID,SET NULL
APEX_040200,WWV_FLOW_PLUGIN_ATTRIBUTES,WWV_FLOW_PLUGIN_ATTR_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_ATTRIBUTES,WWV_FLOW_PLUGIN_ATTR_PARENT_FK,PLUGIN_ID,1,APEX_040200,WWV_FLOW_PLUGINS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_ATTR_VALUES,WWV_FLOW_PLUGIN_ATTRV_ATTR_FK,PLUGIN_ATTRIBUTE_ID,1,APEX_040200,WWV_FLOW_PLUGIN_ATTRIBUTES,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_ATTR_VALUES,WWV_FLOW_PLUGIN_ATTRV_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_EVENTS,WWV_FLOW_PLUGIN_EVNT_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_EVENTS,WWV_FLOW_PLUGIN_EVNT_PARENT_FK,PLUGIN_ID,1,APEX_040200,WWV_FLOW_PLUGINS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_FILES,WWV_FLOW_PLUGIN_FILE_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_FILES,WWV_FLOW_PLUGIN_FILE_PARENT_FK,PLUGIN_ID,1,APEX_040200,WWV_FLOW_PLUGINS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUGIN_SETTINGS,WWV_FLOW_PLUGIN_SET_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUG_TMPL_DISP_POINTS,WWV_PLUG_TMPL_DP_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PLUG_TMPL_DISP_POINTS,WWV_PLUG_TMPL_DP_PARENT_FK,PLUG_TEMPLATE_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUG_TEMPLATES,ID,CASCADE
APEX_040200,WWV_FLOW_POPUP_LOV_TEMPLATE,WWV_FLOW_FK_POPLOV_TEMP,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_PREFERENCES$,WWV_FLOW_PREFS_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_PROCESSING,WWV_FLOW_PROCESSING_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_QB_SAVED_COND,SYS_C00163826,ID,1,APEX_040200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_040200,WWV_FLOW_QB_SAVED_JOIN,SYS_C00163833,ID,1,APEX_040200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_040200,WWV_FLOW_QB_SAVED_QUERY,WWV_FLOW_QB_SAVED_QUERY_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_QB_SAVED_TABS,SYS_C00163840,ID,1,APEX_040200,WWV_FLOW_QB_SAVED_QUERY,ID,CASCADE
APEX_040200,WWV_FLOW_QUERY_COLUMN,QUERY_COLUMN_TO_QRY_OBJECT_FK,QUERY_OBJECT_ID,1,APEX_040200,WWV_FLOW_QUERY_OBJECT,ID,CASCADE
APEX_040200,WWV_FLOW_QUERY_COLUMN,QUERY_COLUMN_TO_QUERY_FK,QUERY_ID,1,APEX_040200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_040200,WWV_FLOW_QUERY_CONDITION,QUERY_CONDITION_TO_QUERY_FK,QUERY_ID,1,APEX_040200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_040200,WWV_FLOW_QUERY_DEFINITION,QUERY_DEF_TO_REGION_FK,REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_QUERY_OBJECT,QUERY_OBJECT_TO_QUERY_FK,QUERY_ID,1,APEX_040200,WWV_FLOW_QUERY_DEFINITION,ID,CASCADE
APEX_040200,WWV_FLOW_REGION_CHART_SER_ATTR,WWV_FLOW_SEATTR_TO_REGION_FK,REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_REGION_REPORT_COLUMN,REPORT_COLUMN_TO_REGION_FK,REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_REGION_REPORT_FILTER,SYS_C00163758,REGION_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_REGION_UPD_RPT_COLS,WWV_FLOW_URC_TO_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_REGION_UPD_RPT_COLS,WWV_FLOW_URC_TO_PLUG_FK,PLUG_ID,1,APEX_040200,WWV_FLOW_PAGE_PLUGS,ID,CASCADE
APEX_040200,WWV_FLOW_REPORT_LAYOUTS,WWV_FLOW_REPORT_LAYOUTSE_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_REQUEST_VERIFICATIONS,WWV_FLOW_REQUEST_VERIF_FK,SESSION_ID,1,APEX_040200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_040200,WWV_FLOW_REQUIRED_ROLES,WWV_FLOW_REQ_ROLES_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_ROW_TEMPLATES,WWV_FLOW_ROW_TEMPLATE_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_RSCHEMA_EXCEPTIONS,WWV_FLOW_RSCHEMA_EXCEPTIONS_FK,SCHEMA_ID,1,APEX_040200,WWV_FLOW_RESTRICTED_SCHEMAS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$APPROVALS,WWV_FLOW_RT$APPROVALS_FK,CLIENT_ID,1,APEX_040200,WWV_FLOW_RT$CLIENTS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$APPROVALS,WWV_FLOW_RT$APPROVALS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$APPROVAL_PRIVS,WWV_FLOW_RT$APP_PRIVS_FK,APPROVAL_ID,1,APEX_040200,WWV_FLOW_RT$APPROVALS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$APPROVAL_PRIVS,WWV_FLOW_RT$APP_PRIVS_FK2,PRIVILEGE_ID,1,APEX_040200,WWV_FLOW_RT$PRIVILEGES,ID,CASCADE
APEX_040200,WWV_FLOW_RT$APPROVAL_PRIVS,WWV_FLOW_RT$APP_PRIVS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$CLIENTS,WWV_FLOW_RT$CLIENTS_APPID_FK,APEX_APPLICATION_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$CLIENTS,WWV_FLOW_RT$CLIENTS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK,CLIENT_ID,1,APEX_040200,WWV_FLOW_RT$CLIENTS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK2,PRIVILEGE_ID,1,APEX_040200,WWV_FLOW_RT$PRIVILEGES,ID,CASCADE
APEX_040200,WWV_FLOW_RT$CLIENT_PRIVILEGES,WWV_FLOW_RT$CLIENT_PRIVS_FK3,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$ERRORS,WWV_FLOW_RT$ERRORS_HANDLER_FK,HANDLER_ID,1,APEX_040200,WWV_FLOW_RT$HANDLERS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$ERRORS,WWV_FLOW_RT$ERRORS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_PRIV_FK,PRIVILEGE_ID,1,APEX_040200,WWV_FLOW_RT$PRIVILEGES,ID,NO ACTION
APEX_040200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$HANDLERS,WWV_FLOW_RT$HANDLERS_TEMPS_FK,TEMPLATE_ID,1,APEX_040200,WWV_FLOW_RT$TEMPLATES,ID,CASCADE
APEX_040200,WWV_FLOW_RT$MODULES,WWV_FLOW_RT$MODULES_PRIV_FK,PRIVILEGE_ID,1,APEX_040200,WWV_FLOW_RT$PRIVILEGES,ID,NO ACTION
APEX_040200,WWV_FLOW_RT$MODULES,WWV_FLOW_RT$MODULES_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$PARAMETERS,WWV_FLOW_RT$PARAMS_HANDLER_FK,HANDLER_ID,1,APEX_040200,WWV_FLOW_RT$HANDLERS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$PARAMETERS,WWV_FLOW_RT$PARAMS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$PENDING_APPROVALS,WWV_FLOW_RT$PEND_APPRV_FK,APPROVAL_ID,1,APEX_040200,WWV_FLOW_RT$APPROVALS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$PENDING_APPROVALS,WWV_FLOW_RT$PEND_APPRV_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$PRIVILEGES,WWV_FLOW_RT$PRIVS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK,PRIVILEGE_ID,1,APEX_040200,WWV_FLOW_RT$PRIVILEGES,ID,CASCADE
APEX_040200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK2,USER_GROUP_ID,1,APEX_040200,WWV_FLOW_FND_USER_GROUPS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$PRIVILEGE_GROUPS,WWV_FLOW_RT$PRIV_GROUPS_FK3,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$TEMPLATES,WWV_FLOW_RT$TEMPS_MOD_FK,MODULE_ID,1,APEX_040200,WWV_FLOW_RT$MODULES,ID,CASCADE
APEX_040200,WWV_FLOW_RT$TEMPLATES,WWV_FLOW_RT$TEMPS_SGID_FK,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK,APPROVAL_ID,1,APEX_040200,WWV_FLOW_RT$APPROVALS,ID,CASCADE
APEX_040200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK1,APEX_SESSION_ID,1,APEX_040200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_040200,WWV_FLOW_RT$USER_SESSIONS,WWV_FLOW_RT$USER_SESS_FK2,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK1,SECURITY_GROUP_ID,1,APEX_040200,WWV_FLOW_COMPANIES,PROVISIONING_COMPANY_ID,CASCADE
APEX_040200,WWV_FLOW_SC_TRANS,WWV_FLOW_SC_TRANS_FK2,SESSION_ID,1,APEX_040200,WWV_FLOW_SESSIONS$,ID,CASCADE
APEX_040200,WWV_FLOW_SECURITY_SCHEMES,WWV_FLOW_SEC_SCHEMES_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
APEX_040200,WWV_FLOW_SHARED_QRY_SQL_STMTS,WWV_FLOW_SQRY_SQL_SQRY_FK,SHARED_QUERY_ID,1,APEX_040200,WWV_FLOW_SHARED_QUERIES,ID,CASCADE
APEX_040200,WWV_FLOW_SHARED_QUERIES,WWV_FLOW_SHDQRY_FLOW_FK,FLOW_ID,1,APEX_040200,WWV_FLOWS,ID,CASCADE
