
'OWNER'||','||'INDEX_NAME'||','||'TABLE_OWNER'||','||'TABLE_NAME'||','||'UNIQUENESS'||','||'INDEX
OWNER,INDEX_NAME,TABLE_OWNER,TABLE_NAME,UNIQUENESS,INDEX_TYPE,COLUMN_NAME,COLUMN_POSITION,DESCEND

I.OWNER||','||I.INDEX_NAME||','||I.TABLE_OWNER||','||I.TABLE_NAME||','||I.UNIQUENESS||','||I.INDEX_TYPE||','||IC.COLUMN_NAME||','||IC.COLUMN_POSITION||','||IC.DESCEND
INT_UMS,ADDRESS_FAILOVER_ADDRESS_IDX,INT_UMS,ADDRESS,NONUNIQUE,NORMAL,FAILOVER_ADDRESS_ID,1,ASC
INT_UMS,ADDRESS_PK,INT_UMS,ADDRESS,UNIQUE,NORMAL,ADDR_ID,1,ASC
INT_UMS,CLIENT_PK,INT_UMS,CLIENT,UNIQUE,NORMAL,APPLICATION_NAME,1,ASC
INT_UMS,CLIENT_ACCESS_POINT_PK,INT_UMS,CLIENT_ACCESS_POINT,UNIQUE,NORMAL,ACCESS_POINT,1,ASC
INT_UMS,CLIENT_ACCESS_POINT_PK,INT_UMS,CLIENT_ACCESS_POINT,UNIQUE,NORMAL,APPLICATION_INSTANCE_NAME,2,ASC
INT_UMS,CLIENT_INSTANCE_PK,INT_UMS,CLIENT_INSTANCE,UNIQUE,NORMAL,ID,1,ASC
INT_UMS,CLIENT_PARAMETER_PARAM_ID_UQ,INT_UMS,CLIENT_PARAMETER,UNIQUE,NORMAL,PARAMETER_ID,1,ASC
INT_UMS,CLIENT_SESSION_PK,INT_UMS,CLIENT_SESSION,UNIQUE,NORMAL,APPLICATION_NAME,1,ASC
INT_UMS,CLIENT_SESSION_PK,INT_UMS,CLIENT_SESSION,UNIQUE,NORMAL,ADDRESS,2,ASC
INT_UMS,DELIVERY_ATTEMPT_GMID_UQ,INT_UMS,DELIVERY_ATTEMPT,UNIQUE,NORMAL,GMID,1,ASC
INT_UMS,DELIVERY_ATTEMPT_MID_IDX,INT_UMS,DELIVERY_ATTEMPT,NONUNIQUE,NORMAL,MID,1,ASC
INT_UMS,DELIVERY_ATTEMPT_PK,INT_UMS,DELIVERY_ATTEMPT,UNIQUE,NORMAL,DELIVERY_ID,1,ASC
INT_UMS,DELIVERY_CONTEXT_PK,INT_UMS,DELIVERY_CONTEXT,UNIQUE,NORMAL,MID,1,ASC
INT_UMS,DEVICE_ADDRESS_ADDRS_DELIV_UQ,INT_UMS,DEVICE_ADDRESS,UNIQUE,NORMAL,ADDRESS,1,ASC
INT_UMS,DEVICE_ADDRESS_ADDRS_DELIV_UQ,INT_UMS,DEVICE_ADDRESS,UNIQUE,NORMAL,DELIVERY_MODE,2,ASC
INT_UMS,DEVICE_ADDRESS_PK,INT_UMS,DEVICE_ADDRESS,UNIQUE,NORMAL,ID,1,ASC
INT_UMS,DEVICE_ADDRESS_UDEV_ID_IDX,INT_UMS,DEVICE_ADDRESS,NONUNIQUE,NORMAL,UDEV_ID,1,ASC
INT_UMS,DEVICE_ADDRESS_USER_NAME_UQ,INT_UMS,DEVICE_ADDRESS,UNIQUE,NORMAL,USER_GUID,1,ASC
INT_UMS,DEVICE_ADDRESS_USER_NAME_UQ,INT_UMS,DEVICE_ADDRESS,UNIQUE,NORMAL,NAME,2,ASC
INT_UMS,DRIVER_PK,INT_UMS,DRIVER,UNIQUE,NORMAL,DRIVER_NAME,1,ASC
INT_UMS,DRIVER_SESSION_PK,INT_UMS,DRIVER_SESSION,UNIQUE,NORMAL,ADDRESS,1,ASC
INT_UMS,FILTER_PK,INT_UMS,FILTER,UNIQUE,NORMAL,APPLICATION_NAME,1,ASC
INT_UMS,FILTER_PK,INT_UMS,FILTER,UNIQUE,NORMAL,ORDINAL,2,ASC
INT_UMS,MESSAGE_PK,INT_UMS,MESSAGE,UNIQUE,NORMAL,MESSAGE_ID,1,ASC
INT_UMS,MESSAGE_TRANSFORM_MSG_ID_UQ,INT_UMS,MESSAGE_TRANSFORM,UNIQUE,NORMAL,TRANSFORM_MESSAGE_ID,1,ASC
INT_UMS,MESSAGE_TRANSFORM_PK,INT_UMS,MESSAGE_TRANSFORM,UNIQUE,NORMAL,TRANSFORM_KEY,1,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_I,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMAPPDEFRCVT1_T,INT_UMS,ORASDPMAPPDEFRCVT1,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183518,INT_UMS,ORASDPMAPPDEFRCVT1,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_I,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMDRIVERDEFSNDT1_T,INT_UMS,ORASDPMDRIVERDEFSNDT1,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183533,INT_UMS,ORASDPMDRIVERDEFSNDT1,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_I,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMENGINECMDT_T,INT_UMS,ORASDPMENGINECMDT,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183521,INT_UMS,ORASDPMENGINECMDT,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_I,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMENGINEPENDRCVQT_T,INT_UMS,ORASDPMENGINEPENDRCVQT,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183536,INT_UMS,ORASDPMENGINEPENDRCVQT,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_I,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMENGINERCVT1_T,INT_UMS,ORASDPMENGINERCVT1,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183527,INT_UMS,ORASDPMENGINERCVT1,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_I,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMENGINESNDT1_T,INT_UMS,ORASDPMENGINESNDT1,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183524,INT_UMS,ORASDPMENGINESNDT1,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,Q_NAME,1,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,STATE,2,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,PRIORITY,3,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,ENQ_TIME,4,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,STEP_NO,5,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,CHAIN_NO,6,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_I,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,LOCAL_ORDER_NO,7,ASC
INT_UMS,AQ$_ORASDPMWSRCVT1_T,INT_UMS,ORASDPMWSRCVT1,NONUNIQUE,NORMAL,TIME_MANAGER_INFO,1,ASC
INT_UMS,SYS_C00183530,INT_UMS,ORASDPMWSRCVT1,UNIQUE,NORMAL,MSGID,1,ASC
INT_UMS,PARAMETER_PK,INT_UMS,PARAMETER,UNIQUE,NORMAL,ID,1,ASC
INT_UMS,QUEUE_PK,INT_UMS,QUEUE,UNIQUE,NORMAL,QUEUE_ID,1,ASC
INT_UMS,RULE_SET_PK,INT_UMS,RULE_SET,UNIQUE,NORMAL,USER_GUID,1,ASC
INT_UMS,RULE_SET_PK,INT_UMS,RULE_SET,UNIQUE,NORMAL,PROFILE_ID,2,ASC
INT_UMS,RULE_SET_PK,INT_UMS,RULE_SET,UNIQUE,NORMAL,MEDIA_TYPE_ID,3,ASC
INT_UMS,STATUS_PK,INT_UMS,STATUS,UNIQUE,NORMAL,STATUS_ID,1,ASC
INT_UMS,STATUS_ORPHAN_GMID_IDX,INT_UMS,STATUS_ORPHAN,NONUNIQUE,NORMAL,GMID,1,ASC
INT_UMS,UCP_MEDIA_TYPE_PK,INT_UMS,UCP_MEDIA_TYPE,UNIQUE,NORMAL,ID,1,ASC
INT_UMS,UCP_USER_ATTRIBUTE_PK,INT_UMS,UCP_USER_ATTRIBUTE,UNIQUE,NORMAL,USER_GUID,1,ASC
INT_UMS,UCP_USER_ATTRIBUTE_PK,INT_UMS,UCP_USER_ATTRIBUTE,UNIQUE,NORMAL,NAME,2,ASC
INT_UMS,USER_DEVICE_PK,INT_UMS,USER_DEVICE,UNIQUE,NORMAL,ID,1,ASC
INT_UMS,USER_DEVICE_USER_GUID_NAME_UQ,INT_UMS,USER_DEVICE,UNIQUE,NORMAL,USER_GUID,1,ASC
INT_UMS,USER_DEVICE_USER_GUID_NAME_UQ,INT_UMS,USER_DEVICE,UNIQUE,NORMAL,NAME,2,ASC
INT_WLS,SYS_C00183361,INT_WLS,BEACSS_SCHEMA_VERSION,UNIQUE,NORMAL,CURRENT_VERSION,1,ASC
INT_WLS,SYS_C00183365,INT_WLS,BEAPC,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183365,INT_WLS,BEAPC,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183365,INT_WLS,BEAPC,UNIQUE,NORMAL,CREDN,3,ASC
INT_WLS,SYS_C00183369,INT_WLS,BEAPCM,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183369,INT_WLS,BEAPCM,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183369,INT_WLS,BEAPCM,UNIQUE,NORMAL,CN,3,ASC
INT_WLS,SYS_C00183374,INT_WLS,BEAPRMP,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183374,INT_WLS,BEAPRMP,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183374,INT_WLS,BEAPRMP,UNIQUE,NORMAL,TYPEN,3,ASC
INT_WLS,SYS_C00183374,INT_WLS,BEAPRMP,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183378,INT_WLS,BEARM,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183378,INT_WLS,BEARM,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183378,INT_WLS,BEARM,UNIQUE,NORMAL,CN,3,ASC
INT_WLS,SYS_C00183383,INT_WLS,BEASAML2_CACHE,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183383,INT_WLS,BEASAML2_CACHE,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183383,INT_WLS,BEASAML2_CACHE,UNIQUE,NORMAL,CACHE_NAME,3,ASC
INT_WLS,SYS_C00183383,INT_WLS,BEASAML2_CACHE,UNIQUE,NORMAL,ENTRY_KEY,4,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,BINDING_LOCAL,3,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,BINDING_TYPE,4,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,PARTNER_NAME,5,ASC
INT_WLS,SYS_C00183390,INT_WLS,BEASAML2_ENDPOINT,UNIQUE,NORMAL,SERVICE_TYPE,6,ASC
INT_WLS,SYS_C00183394,INT_WLS,BEASAML2_IDPPARTNER,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183394,INT_WLS,BEASAML2_IDPPARTNER,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183394,INT_WLS,BEASAML2_IDPPARTNER,UNIQUE,NORMAL,NAME,3,ASC
INT_WLS,SYS_C00183398,INT_WLS,BEASAML2_SPPARTNER,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183398,INT_WLS,BEASAML2_SPPARTNER,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183398,INT_WLS,BEASAML2_SPPARTNER,UNIQUE,NORMAL,NAME,3,ASC
INT_WLS,SYS_C00183403,INT_WLS,BEASAMLAP,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183403,INT_WLS,BEASAMLAP,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183403,INT_WLS,BEASAMLAP,UNIQUE,NORMAL,REGN,3,ASC
INT_WLS,SYS_C00183403,INT_WLS,BEASAMLAP,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183408,INT_WLS,BEASAMLRP,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183408,INT_WLS,BEASAMLRP,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183408,INT_WLS,BEASAMLRP,UNIQUE,NORMAL,REGN,3,ASC
INT_WLS,SYS_C00183408,INT_WLS,BEASAMLRP,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183412,INT_WLS,BEAUPC,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183412,INT_WLS,BEAUPC,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183412,INT_WLS,BEAUPC,UNIQUE,NORMAL,CREDN,3,ASC
INT_WLS,SYS_C00183416,INT_WLS,BEAWCMCI,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183416,INT_WLS,BEAWCMCI,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183416,INT_WLS,BEAWCMCI,UNIQUE,NORMAL,WCN,3,ASC
INT_WLS,SYS_C00183421,INT_WLS,BEAWCRE,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183421,INT_WLS,BEAWCRE,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183421,INT_WLS,BEAWCRE,UNIQUE,NORMAL,REGN,3,ASC
INT_WLS,SYS_C00183421,INT_WLS,BEAWCRE,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183425,INT_WLS,BEAWPCI,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183425,INT_WLS,BEAWPCI,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183425,INT_WLS,BEAWPCI,UNIQUE,NORMAL,WCN,3,ASC
INT_WLS,SYS_C00183429,INT_WLS,BEAWRCI,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183429,INT_WLS,BEAWRCI,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183429,INT_WLS,BEAWRCI,UNIQUE,NORMAL,WCN,3,ASC
INT_WLS,SYS_C00183435,INT_WLS,BEAXACMLAP,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183435,INT_WLS,BEAXACMLAP,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183435,INT_WLS,BEAXACMLAP,UNIQUE,NORMAL,TYPEN,3,ASC
INT_WLS,SYS_C00183435,INT_WLS,BEAXACMLAP,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183435,INT_WLS,BEAXACMLAP,UNIQUE,NORMAL,XVER,5,ASC
INT_WLS,SYS_C00183441,INT_WLS,BEAXACMLRAP,UNIQUE,NORMAL,DOMN,1,ASC
INT_WLS,SYS_C00183441,INT_WLS,BEAXACMLRAP,UNIQUE,NORMAL,REALMN,2,ASC
INT_WLS,SYS_C00183441,INT_WLS,BEAXACMLRAP,UNIQUE,NORMAL,TYPEN,3,ASC
INT_WLS,SYS_C00183441,INT_WLS,BEAXACMLRAP,UNIQUE,NORMAL,CN,4,ASC
INT_WLS,SYS_C00183441,INT_WLS,BEAXACMLRAP,UNIQUE,NORMAL,XVER,5,ASC
INT_WLS,SYS_C00183352,INT_WLS,EXECUTIONINSTANCEDATA,UNIQUE,NORMAL,JOBEXECID,1,ASC
INT_WLS,SYS_C00183351,INT_WLS,JOBINSTANCEDATA,UNIQUE,NORMAL,JOBINSTANCEID,1,ASC
INT_WLS,SYS_C00183356,INT_WLS,JOBSTATUS,UNIQUE,NORMAL,ID,1,ASC
INT_WLS,SYS_C00183354,INT_WLS,STEPEXECUTIONINSTANCEDATA,UNIQUE,NORMAL,STEPEXECID,1,ASC
INT_WLS,SYS_C00183358,INT_WLS,STEPSTATUS,UNIQUE,NORMAL,ID,1,ASC
INT_WLS,SYS_C00183343,INT_WLS,WEBLOGIC_TIMERS,UNIQUE,NORMAL,TIMER_ID,1,ASC
INT_WLS,SYS_C00183343,INT_WLS,WEBLOGIC_TIMERS,UNIQUE,NORMAL,CLUSTER_NAME,2,ASC
INT_WLS,SYS_C00183343,INT_WLS,WEBLOGIC_TIMERS,UNIQUE,NORMAL,DOMAIN_NAME,3,ASC
INT_WLS,SYS_C00183344,INT_WLS,WEBLOGIC_TIMERS,UNIQUE,NORMAL,USER_KEY,1,ASC
INT_WLS,WLS_EVENTS_RECORD_IDX,INT_WLS,WLS_EVENTS,UNIQUE,NORMAL,RECORDID,1,ASC
INT_WLS,WLS_EVENTS_TS_IDX,INT_WLS,WLS_EVENTS,NONUNIQUE,NORMAL,TIMESTAMP,1,ASC
INT_WLS,WLS_HVST_RECORD_IDX,INT_WLS,WLS_HVST,UNIQUE,NORMAL,RECORDID,1,ASC
INT_WLS,WLS_HVST_TS_IDX,INT_WLS,WLS_HVST,NONUNIQUE,NORMAL,TIMESTAMP,1,ASC
INT_WLS_RUNTIME,SYS_C00183349,INT_WLS_RUNTIME,ACTIVE,UNIQUE,NORMAL,SERVER,1,ASC
INT_WLS_RUNTIME,SYS_C00183349,INT_WLS_RUNTIME,ACTIVE,UNIQUE,NORMAL,DOMAINNAME,2,ASC
INT_WLS_RUNTIME,SYS_C00183349,INT_WLS_RUNTIME,ACTIVE,UNIQUE,NORMAL,CLUSTERNAME,3,ASC
INVENTORY,IA_LL_ASSIGNED_TO_FK_I,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,ASSIGNED_LOC_ID,1,ASC
INVENTORY,IA_LL_CIRF_TO_FK_I,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,MAINT_LOC_ID,1,ASC
INVENTORY,IA_LL_CURRENTLY_AT_FK_I,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,CURRENT_LOC_ID,1,ASC
INVENTORY,IA_LL_FK_I,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,OWNER_LOC_ID,1,ASC
INVENTORY,IA_PK,INVENTORY,INV_ASSETS,UNIQUE,NORMAL,ASSET_ID,1,ASC
INVENTORY,IA_SER_SYS_UQ,INVENTORY,INV_ASSETS,UNIQUE,NORMAL,SERNO,1,ASC
INVENTORY,IA_SER_SYS_UQ,INVENTORY,INV_ASSETS,UNIQUE,NORMAL,SYS_ID,2,ASC
INVENTORY,IA_SYS_FK_I,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,SYS_ID,1,ASC
INVENTORY,I_IA_NHA_SYS,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,NHA_ASSET_ID,1,ASC
INVENTORY,I_IA_NHA_SYS,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,SYS_ID,2,ASC
INVENTORY,I_INV_ASSETS_NHA,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,NHA_ASSET_ID,1,ASC
INVENTORY,I_INV_ASSETS_SERNO,INVENTORY,INV_ASSETS,NONUNIQUE,NORMAL,SERNO,1,ASC
INVENTORY,IA_SW_IA_FK_I,INVENTORY,INV_ASSETS_SOFTWARE,NONUNIQUE,NORMAL,ASSET_ID,1,ASC
INVENTORY,IA_SW_PK,INVENTORY,INV_ASSETS_SOFTWARE,UNIQUE,NORMAL,CPIN,1,ASC
INVENTORY,IA_SW_PK,INVENTORY,INV_ASSETS_SOFTWARE,UNIQUE,NORMAL,ASSET_ID,2,ASC
INVENTORY,IA_SW_SW_FK_I,INVENTORY,INV_ASSETS_SOFTWARE,NONUNIQUE,NORMAL,CPIN,1,ASC
INVENTORY,IA_TCT_IA_FK_I,INVENTORY,INV_ASSETS_TCTOS,NONUNIQUE,NORMAL,ASSET_ID,1,ASC
